L1PhaseSet,L2PhaseSet,currentProfileBinData,maximizeMe
-29.22295757094058,-42.07476690893894,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   4  10  19  30  40  47  53  58  65
  77  93 114 138 167 199 235 276 318 357 389 418 453 506 588 702 827 907
 883 742 538 341 195 103  51  23   9   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0017627557307820707
-29.219720355566533,-41.98122628042705,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  11  19  29  40  49  57  64  70  79
  91 107 126 146 167 188 208 229 255 291 339 397 464 541 624 714 806 876
 872 760 566 363 208 111  58  28  12   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0017605633802816902
-29.19214771215793,-41.92734060395979,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   5  11  19  30  41  50  59  65  71  79
  89 104 122 143 167 192 217 242 267 295 330 380 446 528 622 722 820 885
 870 749 557 362 213 117  62  30  13   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0017494739794519736
-29.227836935638006,-42.03253155820781,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   6  13  21  31  40  48  55  61  66  70
  77  89 108 131 152 172 192 222 269 330 397 457 504 543 596 682 796 888
 887 765 563 356 199 103  50  23  10   3   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001742004313434481
-29.227755464877944,-42.04427755204664,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   2   6  13  23  35  45  51  55  58  63
  72  87 110 139 173 209 245 278 307 331 354 388 441 519 618 727 831 896
 873 743 542 343 196 105  54  26  11   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001739572454149931
-29.22860249204166,-42.031727235618405,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   3   8  15  24  33  42  50  58  65  73
  84 102 129 162 192 213 226 237 259 293 337 391 458 543 645 752 842 884
 842 712 527 345 205 115  61  30  13   5   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0017369122808237715
-29.213206183270014,-41.750666804315706,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   3   8  15  25  35  44  52  58  64  70  76  85  99
 117 138 159 181 203 227 253 276 292 300 301 304 316 340 375 422 490 588
 706 800 809 702 509 304 148  58  18   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0017319529549911776
-29.23532537932902,-42.028393439107745,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   2   6  13  23  35  46  56  63  70  77
  86  99 116 139 165 196 232 271 305 327 341 359 404 490 610 740 850 906
 872 742 552 360 211 114  58  27  11   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0016960069746462876
-29.23003275400518,-42.02858118997037,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   4   9  17  25  33  40  45  53  63  76
  92 111 134 160 188 214 235 250 263 279 308 361 437 529 627 730 832 899
 881 755 556 356 204 110  57  28  12   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001687394244561494
-29.22746679357322,-42.01985381164474,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   2   5  11  20  31  41  48  52  57  63  72
  85 102 125 154 189 226 262 292 310 316 315 321 351 419 533 684 837 931
 911 775 576 382 232 132  69  32  12   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0016623294889340314
-29.20621985466808,-41.800532295832774,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   3   8  16  26  36  45  52  58  65  72  83  97
 116 140 167 193 219 245 271 294 311 323 330 335 339 343 351 376 433 537
 680 811 847 737 522 297 135  48  14   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001618368765819442
-29.399684327211602,-42.21919234823823,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   2   5  11  20  30  39  45  48  51  55  60  69
  81  98 121 143 160 175 194 222 258 298 338 387 452 536 629 727 828 907
 904 780 568 351 192 100  51  26  11   4   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001591235426264689
-29.22497519747769,-42.26740361214562,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   3   8  16  27  39  50  59  66
  73  82  94 112 134 163 198 245 308 389 479 564 634 686 728 769 802 798
 724 582 415 268 165 105  72  52  35  21  10   4   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0015297996948693041
-29.231155017535706,-42.042376634002075,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   3   8  15  24  34  44  53  60  66  71
  77  89 108 135 168 200 224 243 261 288 330 394 481 588 700 802 879 905
 846 693 491 305 176 100  58  33  16   6   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0014955554572920263
-29.25231699248798,-42.110742084860725,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   3   8  16  25  35  43  49  54  59  66
  76  90 108 128 150 173 202 237 276 321 374 438 514 600 699 806 894 913
 827 651 449 281 170 105  65  38  19   8   3   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0014562984969411822
-29.20726877207046,-42.19448352671387,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   4  10  18  28  38  46  55  64
  76  91 111 136 164 193 221 250 289 338 396 462 542 640 753 858 911 872
 737 551 377 253 176 125  86  55  30  14   6   2   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0013961497576922307
-29.224870935122354,-42.26282581185388,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   2   5  12  21  31  40  47  52  56
  60  67  77  94 121 158 206 268 343 426 501 555 586 614 673 773 873 896
 795 601 395 237 141  90  62  43  28  17   8   3   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0013924646252815134
-29.210574791709128,-41.63513147983335,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   2   5  10  17  26  35  43  51  58  64  70  77  87 103 122
 144 165 182 194 202 208 213 220 229 245 267 295 323 348 368 388 423 494
 609 741 822 784 619 398 205  84  27   7   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.001356274178769608
-23.155683645139682,-36.517742465153354,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2  10  29  71
 144 245 353 433 460 437 388 342 312 297 291 291 294 299 308 328 373 457
 569 661 675 588 435 280 166  98  62  44  33  26  21  17  13  11   9   7
   6   6   6   8  11  14  15  12   8   4   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0013532852918364553
-29.21049214157651,-41.63150259767343,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   2   5  12  22  32  41  48  54  59  63  67  72  80  92 108
 125 145 169 195 222 246 264 278 285 284 277 272 275 285 305 336 391 480
 605 737 817 785 635 424 231 102  36  10   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0012555385474635704
-23.099668894431204,-36.61171853161707,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3  11  33
  81 164 283 413 515 550 514 438 365 314 285 272 267 270 286 324 395 501
 616 687 667 553 392 243 138  78  46  29  20  14  11  10   8   6   5   5
   5   7  12  18  25  28  27  20  12   6   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.00125261266061404
-29.20339822601147,-42.26282581185388,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   2   5  12  22  34  44  53
  61  71  84 102 127 162 208 267 335 407 479 552 632 722 813 884 903 841
 697 512 343 222 146  98  64  39  21  10   4   1   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0012150300552032922
-29.189824664360195,-42.21919234823823,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   3   8  17  28  39  48  54  58
  62  67  77  93 116 149 190 237 294 370 472 594 707 785 823 836 833 791
 684 524 356 224 139  93  69  52  38  24  13   5   2   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0012097055459651647
-29.223570507735296,-42.20572853208639,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   2   5  11  19  28  37  47  56  65
  73  83  96 116 141 170 198 224 256 303 382 498 636 763 854 908 919 860
 714 515 329 202 135 103  83  63  42  24  11   4   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0011330231867653533
-29.22359074406384,-42.26740361214562,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   1   5  11  21  33  45  55  62
  68  72  78  90 114 152 205 268 334 398 456 511 581 684 818 937 973 883
 696 487 318 209 144 102  72  47  27  14   6   2   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0011325369666877621
-29.206905635161064,-42.26282581185388,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   1   4   9  16  26  35  43  50
  57  65  78  96 121 155 197 249 312 387 474 567 659 748 835 908 931 864
 708 507 324 195 119  80  58  42  29  17   9   3   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0011075358492244167
-29.224269424040003,-42.26768849621467,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   2   5  11  20  31  41  49  57
  65  73  84  99 122 153 193 242 301 370 451 539 631 732 839 928 952 876
 711 509 327 197 121  82  61  44  29  17   8   3   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0011037722575996892
-29.19252024488266,-42.26282581185388,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   2   5  11  20  31  41  50  57
  62  67  75  87 108 140 185 245 318 401 490 582 679 776 863 917 908 814
 650 466 311 204 137  96  68  47  31  18   9   4   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0010913096841062477
-29.387139712432703,-41.702669568627,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   4   9  16  25  34  42  50  56  62  68  74  81  91 105 120 137
 151 161 171 183 200 217 230 238 246 258 274 283 282 277 279 299 336 386
 452 544 652 731 722 604 419 238 110  41  12   3   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0009939783307591301
-29.428337806103823,-42.77835130181111,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   2   5  12  20  30  39  47
  55  62  70  77  88 106 142 206 305 434 574 706 814 898 952 954 879 726
 536 364 241 164 118  88  70  57  47  37  26  15   7   3   1   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0008781327007601716
-29.201489416212535,-41.236223988585316,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1
   4   9  16  24  32  39  44  50  55  60  65  71  80  92 107 124 140 153
 164 174 185 194 199 199 195 189 183 182 191 213 245 280 310 330 336 340
 372 464 612 752 796 699 502 293 139  53  16   4   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0008297001146581294
-29.624911854907886,-44.19597604618311,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    2    6   15   30   51   80  124
  204  343  545  772  948 1008  940  789  618  477  390  352  344  342
  334  317  289  245  186  122   67   30   11    3    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0007770946137648048
-29.428337806103823,-44.25022096949463,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    3    8   20   42   77
  135  236  396  610  832  992 1039  974  846  719  640  605  568  484
  354  217  111   48   18    6    2    1    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0007753694774426045
-29.221221619151347,-41.236223988585316,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2
   6  12  21  30  37  41  44  46  51  58  67  77  88  99 111 125 137 147
 157 168 181 193 203 207 208 208 214 228 248 264 267 256 238 225 227 256
 318 421 559 701 783 747 593 385 202  85  28   7   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0007406801882924101
-29.221221619151347,-44.904065903175265,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    2    6   17   40   87
  166  283  439  629  833 1000 1073 1026  889  719  564  442  360  310
  278  247  205  151   97   54   27   13    7    4    3    2    1    1
    1    1    1    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0007185638224090541
-29.146269482270068,-44.82511397158101,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    1    4   12   31   76
  169  332  569  834 1037 1095  997  807  615  476  398  364  352  344
  330  304  265  212  151   94   51   25   11    5    3    2    2    2
    2    2    1    1    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0006988495608210698
-29.399684327211602,-45.15403056983017,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    1    4   14   41
  108  246  471  755 1015 1153 1124  967  763  581  450  373  339  331
  324  295  239  168  102   53   25   12    6    4    4    3    3    2
    2    1    1    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0006506605043428425
-29.06981817447951,-44.82511397158101,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    1    3   10   24   53  107
  198  343  552  809 1039 1141 1061  847  606  422  316  271  263  272
  282  283  270  242  198  145   93   53   28   14    8    6    5    4
    3    3    2    1    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0006428174402672474
-28.90471632676721,-44.447984347071994,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    1    3    9   24   57
  129  269  496  786 1055 1190 1132  926  683  493  381  331  316  315
  313  295  256  199  136   82   43   21   10    6    5    4    3    3
    2    2    1    1    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0006327356428314368
-29.11396314315966,-42.5351616894144,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    2    5   12   22   34   47   60   77  107
  159  247  380  556  758  949 1083 1119 1037  857  629  417  260  164
  112   87   80   84   94  104  107  100   84   63   42   24   12    5
    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0006238108972629853
-33.03957715054511,-45.475896936791145,"[ 37  36  35  35  35  37  40  43  46  50  54  58  62  63  62  58  54  52
  52  57  65  73  78  79  77  76  79  86  96 107 115 120 122 123 126 128
 126 118 103  89  83  90 109 133 153 165 171 174 173 168 158 149 145 142
 137 129 122 117 113 108 108 118 135 146 141 121  99  87  92 114 147 175
 185 173 148 125 110 102  97  91  84  76  67  61  56  52  49  48  48  49
  50  50  50  52  57  63  69  72  72  71]",0.000592936696581178
-33.396601480848624,-45.61026449027013,"[ 45  46  46  47  48  49  51  53  56  59  61  61  60  59  60  62  64  67
  68  69  69  68  68  69  68  66  66  69  76  84  90  92  92  93  99 110
 123 133 135 132 125 118 114 111 109 105  99  94  96 108 130 153 166 162
 148 136 132 134 135 126 109  91  81  82  90  97 101 101 100 100 102 109
 121 135 145 144 132 115  99  89  84  82  81  78  76  74  72  71  67  61
  54  47  43  43  44  47  49  47  45  43]",0.0005907048607176024
-29.685405511263543,-44.19597604618311,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    2    7   17   33   59  107
  205  390  670  975 1170 1152  941  663  433  299  241  228  236  252
  267  275  273  265  246  212  162  106   58   26    9    2    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0005906790979073936
-25.573327726101724,-42.5351616894144,"[  0   0   0   0   0   0   0   0   0   0   0   0   1   2   6  13  22  31
  38  44  48  52  56  61  69  79  92 105 119 134 153 176 208 250 298 342
 367 368 349 320 288 257 233 217 206 197 188 179 170 161 151 142 136 133
 130 128 125 122 119 116 113 110 108 104 101  96  91  88  86  87  88  88
  87  84  81  78  76  76  76  77  77  75  72  68  66  66  67  67  68  67
  63  55  45  34  24  17  11   7   4   3]",0.0005903557009191329
-29.201489416212535,-47.273246879198354,"[  0   0   0   0   0   0   0   0   0   0   0   0   1   4  10  20  34  50
  69  91 115 137 155 171 184 193 197 193 184 174 164 159 161 166 169 166
 164 169 186 210 226 223 203 179 164 161 167 173 172 159 141 124 115 113
 117 120 120 119 117 115 111 109 109 113 116 115 110 102  95  93  95 100
 103 102  99  96  99 108 122 139 156 169 174 164 139 105  70  42  24  15
  10   7   5   4   3   3   2   1   1   0]",0.0005687775140001923
-29.85380024592665,-43.69527442868548,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    1    4   10   19   29   38   46   51   57   66   80
  108  166  277  459  705  969 1175 1249 1159  937  665  423  251  147
   93   72   72   83   95  102  100   91   73   51   31   15    6    2
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0005666654703741586
-24.251010455426716,-42.21919234823823,"[  1   2   6  12  20  29  37  41  42  42  44  47  52  57  62  67  72  77
  84  93 104 115 125 135 147 159 172 182 190 196 201 203 201 199 196 195
 195 193 188 180 171 161 152 145 141 137 133 129 124 120 117 114 112 109
 106 103 100  98  97  95  93  91  89  87  85  83  80  79  78  77  75  74
  73  72  70  68  66  64  63  62  62  61  60  59  57  56  55  54  53  52
  53  53  52  51  49  48  48  49  50  51]",0.0005567914921285072
-29.22497519747769,-43.28594802525738,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    1    4   10   21   39   68  120
  220  400  664  948 1138 1149  991  756  536  374  266  197  156  138
  140  157  181  205  221  224  208  174  128   80   42   18    6    1
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0005563613174986385
-29.242693244918012,-43.04534194357513,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    1    3    8   17   29   45   67  105
  174  297  486  727  967 1133 1169 1062  850  604  391  242  155  111
   94   91   98  110  125  140  151  152  137  107   70   38   17    6
    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0005545793111104486
-34.74500900537571,-47.483771296594554,"[ 46  47  49  52  55  57  58  59  60  62  65  67  65  59  54  54  60  71
  82  88  88  83  74  67  62  61  60  59  57  56  57  58  57  57  59  65
  72  80  87  93  94  91  84  77  74  74  77  83  95 114 134 146 143 124
  95  69  50  42  41  47  57  67  76  84  88  88  83  78  79  87  95  99
  94  83  69  56  50  49  55  62  68  73  78  82  86  87  82  74  66  59
  55  54  56  59  60  59  55  51  48  46]",0.0005512136450571553
-34.9442574539718,-49.750659157451665,"[ 38  37  37  36  34  32  31  30  31  33  36  39  41  44  47  50  54  58
  63  67  68  65  63  65  73  83  92  92  85  72  62  58  61  70  83 100
 124 154 183 204 207 191 162 132 114 107 104 100  93  83  74  69  69  72
  75  76  74  72  72  77  83  87  86  85  91 103 113 112 101  85  72  64
  62  62  66  70  73  77  80  84  86  84  79  72  66  62  60  60  60  60
  59  55  51  47  44  42  41  41  42  42]",0.0005510039138635761
-29.017504801766005,-40.339335437760816,"[  0   0   0   0   0   0   0   0   0   0   0   2   5  10  18  28  36  42
  46  49  52  57  64  72  82  92 101 108 115 120 126 131 138 145 151 154
 155 156 159 166 172 173 168 160 154 154 163 178 196 206 206 197 190 190
 198 209 222 237 259 295 358 453 555 611 570 437 270 133  52  16   3   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0005491007177619145
-34.8299503732786,-46.93678072988014,"[ 47  48  50  52  52  50  48  46  46  47  50  53  56  59  61  63  65  66
  66  64  61  58  56  54  52  51  53  58  65  73  80  82  81  79  81  91
 104 112 110  99  86  78  75  76  75  72  68  65  68  77  88  96  96  92
  89  86  82  77  70  64  59  56  55  56  60  65  68  67  64  62  60  59
  58  58  61  67  71  74  75  73  68  60  50  43  42  47  55  64  73  80
  85  85  80  73  65  58  53  50  47  46]",0.0005447098194875255
-29.32751326396322,-44.56454523188723,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    1    4   12   27
   58  125  254  461  726  985 1171 1251 1227 1110  917  680  448  261
  136   64   28   12    6    4    3    2    2    2    2    2    1    1
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0005445188848609803
-35.28171790317034,-47.532786726377964,"[61 57 49 41 35 32 32 35 41 50 60 70 77 80 79 75 70 64 59 55 52 50 49 51
 53 55 54 51 44 38 36 39 48 60 73 81 85 88 94 98 96 84 67 54 51 57 68 80
 91 96 97 92 85 80 78 76 73 68 62 57 55 55 57 58 58 60 62 64 64 63 62 64
 69 73 77 80 80 76 68 57 46 39 36 37 42 48 54 57 58 58 60 66 71 71 66 58
 52 49 48 48]",0.0005423494341694544
-34.819158497917165,-46.46294671741635,"[ 48  51  56  61  65  66  64  59  54  52  53  56  58  58  55  51  47  45
  46  48  51  53  54  55  55  54  53  53  53  54  55  56  56  58  62  67
  70  71  70  69  68  68  67  65  64  65  72  81  88  88  82  75  74  80
  89  94  93  86  79  73  67  60  53  48  49  53  59  66  73  80  88  98
 105 104  92  75  60  51  48  51  58  66  73  76  77  76  75  76  78  81
  84  85  80  70  58  49  44  45  48  50]",0.0005404982972550191
-25.04584175745407,-38.59492938696114,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    1    6   22   67  163
  327  548  773  939 1016 1021  979  886  729  528  336  195  112   69
   47   34   26   22   21   23   30   43   64   93  127  156  169  156
  120   74   37   14    4    1    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",0.0005353138803647916
-29.685405511263543,-39.96201316934631,"[ 21  24  29  34  37  40  43  48  51  54  55  56  58  62  67  73  78  82
  86  89  93  97 100 103 105 104 103 103 107 112 117 120 120 118 116 114
 114 115 116 118 119 118 117 118 121 126 130 132 136 144 152 160 162 158
 147 132 118 110 109 112 117 126 138 152 164 168 166 164 169 189 227 281
 341 387 391 343 254 157  80  33  11   3   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]",0.0005304527755711798
